#     Step          Temp           Pot           Kin           Tot         Press
      1314       2.64561     -0.663043       2.63732       1.97428       1.74355
      1315       2.65158     -0.669028       2.64327       1.97424       1.73132
      1316       2.65891     -0.676358       2.65057       1.97421        1.7157
      1317       2.66706     -0.684513        2.6587       1.97419        1.6977
      1318       2.67565     -0.693081       2.66726       1.97418        1.6785
      1319       2.68436     -0.701773       2.67594       1.97417       1.65888
      1320       2.69305     -0.710433       2.68461       1.97417       1.63943
      1321       2.70164     -0.718995       2.69317       1.97418       1.61987
      1322       2.71012     -0.727444       2.70162       1.97418       1.60043
      1323       2.71848     -0.735771       2.70995       1.97418       1.58128
      1324       2.72666     -0.743935       2.71812       1.97418       1.56272
      1325        2.7346     -0.751851       2.72603       1.97418       1.54471
      1326       2.74215     -0.759384       2.73355       1.97417       1.52771
      1327       2.74914      -0.76636       2.74052       1.97416       1.51225
      1328       2.75538      -0.77259       2.74674       1.97415       1.49866
      1329       2.76068     -0.777887       2.75203       1.97414       1.48719
      1330       2.76488     -0.782082       2.75622       1.97413        1.4786
      1331       2.76785     -0.785042       2.75917       1.97413       1.47265
      1332       2.76947     -0.786667       2.76079       1.97412       1.47018
      1333       2.76971     -0.786899       2.76102       1.97412        1.4709
      1334       2.76853     -0.785724       2.75985       1.97413       1.47526
      1335       2.76597     -0.783174        2.7573       1.97413       1.48307
      1336       2.76211     -0.779317       2.75345       1.97414        1.4938
      1337       2.75704     -0.774257        2.7484       1.97414       1.50771
      1338        2.7509     -0.768125       2.74228       1.97415       1.52417
      1339       2.74383     -0.761064       2.73522       1.97416       1.54273
      1340       2.73596     -0.753222       2.72739       1.97417       1.56328
      1341       2.72745     -0.744732        2.7189       1.97417       1.58535
      1342        2.7184     -0.735711       2.70988       1.97417       1.60865
      1343        2.7089     -0.726238       2.70041       1.97417         1.633
      1344       2.69899     -0.716362       2.69053       1.97417        1.6583
      1345       2.68871     -0.706114       2.68028       1.97417       1.68445
      1346       2.67808     -0.695523       2.66969       1.97417       1.71127
      1347       2.66717     -0.684643       2.65881       1.97417       1.73832
      1348       2.65609     -0.673588       2.64776       1.97417       1.76588
      1349       2.64504     -0.662556       2.63675       1.97419       1.79268
      1350       2.63433     -0.651859       2.62607       1.97421       1.81828
      1351       2.62441     -0.641936       2.61618       1.97425        1.8417
      1352       2.61581      -0.63333       2.60761       1.97428       1.86186
      1353       2.60912     -0.626624       2.60094       1.97432       1.87746
      1354       2.60485     -0.622348       2.59669       1.97434       1.88724
      1355       2.60338     -0.620868       2.59522       1.97435       1.89061
      1356       2.60481     -0.622303       2.59664       1.97434       1.88739
      1357       2.60897     -0.626481       2.60079       1.97431       1.87791
      1358       2.61546     -0.632987       2.60726       1.97428       1.86307
      1359        2.6237     -0.641242       2.61548       1.97424       1.84396
      1360       2.63306     -0.650607       2.62481        1.9742       1.82198
      1361       2.64294     -0.660481       2.63465       1.97417       1.79869
      1362       2.65282     -0.670352        2.6445       1.97415       1.77497
      1363       2.66231     -0.679825       2.65396       1.97414       1.75217
      1364       2.67113     -0.688622       2.66275       1.97413       1.73056
      1365        2.6791     -0.696575       2.67071       1.97413       1.71055
      1366       2.68616     -0.703602       2.67774       1.97413        1.6929
      1367       2.69228     -0.709699       2.68384       1.97414       1.67692
      1368       2.69752     -0.714915       2.68907       1.97415       1.66301
      1369       2.70197     -0.719343        2.6935       1.97416       1.65071
      1370       2.70576     -0.723106       2.69728       1.97417       1.64026
      1371       2.70902     -0.726342       2.70052       1.97418       1.63086
      1372       2.71188     -0.729189       2.70338       1.97419       1.62269
      1373       2.71447     -0.731766       2.70596        1.9742       1.61512
      1374       2.71688     -0.734162       2.70836        1.9742       1.60809
      1375       2.71915     -0.736422       2.71062        1.9742       1.60167
      1376       2.72127      -0.73854       2.71274        1.9742       1.59571
      1377       2.72318     -0.740456       2.71465       1.97419       1.59035
      1378       2.72478     -0.742061       2.71624       1.97418       1.58575
      1379       2.72592     -0.743211       2.71738       1.97417       1.58246
      1380       2.72643     -0.743727       2.71788       1.97415       1.58097
      1381       2.72611     -0.743422       2.71756       1.97414       1.58132
      1382       2.72479     -0.742118       2.71625       1.97413       1.58398
      1383       2.72232     -0.739671       2.71379       1.97412       1.58935
      1384       2.71864     -0.736006       2.71012       1.97412       1.59703
      1385       2.71377     -0.731142       2.70526       1.97412       1.60752
      1386       2.70785     -0.725228       2.69936       1.97414       1.62031
      1387       2.70119     -0.718556       2.69272       1.97416       1.63461
      1388       2.69421     -0.711568       2.68576        1.9742       1.64967
      1389       2.68748     -0.704819       2.67905       1.97423       1.66424
      1390       2.68159     -0.698913       2.67318       1.97427       1.67694
      1391       2.67709     -0.694404        2.6687       1.97429       1.68684
      1392       2.67437     -0.691681       2.66598        1.9743        1.6926
      1393       2.67357     -0.690897       2.66519       1.97429       1.69426
      1394       2.67461     -0.691955       2.66623       1.97428       1.69184
      1395       2.67719      -0.69455        2.6688       1.97425       1.68597
      1396       2.68088     -0.698257       2.67248       1.97422       1.67768
      1397       2.68523     -0.702618       2.67681        1.9742       1.66773
      1398       2.68984     -0.707227        2.6814       1.97418       1.65753
